# Generated from ../data/13JUL2013/000.dat
time T_rw T_rw_desired T_s T_s_desired
23.31 -13.8817 -13.8817 0.307014 0.307014
23.315 -13.7526 -13.7526 0.289097 0.289097
23.32 -13.6615 -13.6615 0.212457 0.212457
23.325 -12.0614 -12.0614 0.203174 0.203174
23.33 -12.8386 -12.8386 0.12666 0.12666
23.335 -14.5245 -14.5245 0.14552 0.14552
23.34 -15.3468 -15.3468 0.081005 0.081005
23.345 -15.9433 -15.9433 0.0542937 0.0542937
23.35 -14.8497 -14.8497 0.0536831 0.0536831
23.355 -15.9904 -15.9904 0.0737345 0.0737345
23.36 -14.8844 -14.8844 0.169269 0.169269
23.365 -16.016 -16.016 0.216527 0.216527
23.37 -14.9034 -14.9034 0.227692 0.227692
23.375 -14.4985 -14.4985 0.259031 0.259031
23.38 -14.2072 -14.2072 0.231789 0.231789
23.385 -13.9922 -13.9922 0.233579 0.233579
23.39 -15.3697 -15.3697 0.224346 0.224346
23.395 -15.9619 -15.9619 0.201679 0.201679
23.4 -14.865 -14.865 0.13955 0.13955
23.405 -16.0034 -16.0034 0.0858363 0.0858363
23.41 -14.8957 -14.8957 0.108189 0.108189
23.415 -14.4949 -14.4949 0.060547 0.060547
23.42 -15.737 -15.737 0.10443 0.10443
23.425 -14.6994 -14.6994 0.101537 0.101537
23.43 -12.8241 -12.8241 0.087659 0.087659
23.435 -13.3952 -13.3952 0.0695215 0.0695215
23.44 -13.4054 -13.4054 0.0666129 0.0666129
23.445 -14.9413 -14.9413 0.0848628 0.0848628
23.45 -14.1233 -14.1233 0.105088 0.105088
23.455 -13.9336 -13.9336 0.0831081 0.0831081
23.46 -13.7983 -13.7983 0.0216339 0.0216339
23.465 -13.6971 -13.6971 0.0702164 0.0702164
23.47 -15.1575 -15.1575 0.115827 0.115827
23.475 -14.2789 -14.2789 0.157877 0.157877
23.48 -14.0505 -14.0505 0.148664 0.148664
23.485 -13.8816 -13.8816 0.111131 0.111131
23.49 -13.7614 -13.7614 0.117892 0.117892
23.495 -15.2024 -15.2024 0.0624345 0.0624345
23.5 -14.3153 -14.3153 0.114796 0.114796
23.505 -14.0751 -14.0751 0.113102 0.113102
23.51 -15.4343 -15.4343 0.0393063 0.0393063
23.515 -14.4819 -14.4819 0.0935554 0.0935554
23.52 -15.731 -15.731 0.094727 0.094727
23.525 -16.2296 -16.2296 0.124525 0.124525
23.53 -15.0646 -15.0646 0.151837 0.151837
23.535 -16.1533 -16.1533 0.12986 0.12986
23.54 -15.0095 -15.0095 0.147051 0.147051
23.545 -16.1135 -16.1135 0.0742429 0.0742429
23.55 -16.512 -16.512 0.133015 0.133015
23.555 -15.2685 -15.2685 0.159308 0.159308
23.56 -14.7745 -14.7745 0.0883113 0.0883113
23.565 -14.4119 -14.4119 0.0692021 0.0692021
23.57 -14.1507 -14.1507 -0.00862017 -0.00862017
23.575 -15.489 -15.489 -0.0128301 -0.0128301
23.58 -14.5269 -14.5269 -0.0289655 -0.0289655
23.585 -14.2323 -14.2323 0.000817858 0.000817858
23.59 -14.0206 -14.0206 -0.00531305 -0.00531305
23.595 -13.8637 -13.8637 0.0239646 0.0239646
23.6 -15.2836 -15.2836 0.053631 0.053631
23.605 -14.3754 -14.3754 0.0263929 0.0263929
23.61 -14.1255 -14.1255 0.098363 0.098363
23.615 -12.4097 -12.4097 0.0754785 0.0754785
23.62 -13.1026 -13.1026 0.0954364 0.0954364
23.625 -13.1959 -13.1959 0.0776856 0.0776856
23.63 -13.2669 -13.2669 0.10908 0.10908
23.635 -13.316 -13.316 0.120763 0.120763
23.64 -11.8236 -11.8236 0.0747687 0.0747687
23.645 -12.6735 -12.6735 0.102032 0.102032
23.65 -12.8869 -12.8869 0.120631 0.120631
23.655 -14.5709 -14.5709 0.144083 0.144083
23.66 -13.8607 -13.8607 0.132208 0.132208
23.665 -13.7495 -13.7495 0.147536 0.147536
23.67 -13.6715 -13.6715 0.149661 0.149661
23.675 -13.612 -13.612 0.037076 0.037076
23.68 -13.5716 -13.5716 0.060249 0.060249
23.685 -13.5395 -13.5395 0.00943852 0.00943852
23.69 -13.5191 -13.5191 0.0163843 0.0163843
23.695 -13.5016 -13.5016 0.0567944 0.0567944
23.7 -13.4918 -13.4918 0.0400904 0.0400904
23.705 -15.0132 -15.0132 0.131541 0.131541
23.71 -15.7158 -15.7158 0.0868242 0.0868242
23.715 -14.6938 -14.6938 0.209687 0.209687
23.72 -14.3611 -14.3611 0.256328 0.256328
23.725 -14.1161 -14.1161 0.196321 0.196321
23.73 -13.9406 -13.9406 0.184548 0.184548
23.735 -15.3412 -15.3412 0.0771743 0.0771743
23.74 -14.4254 -14.4254 0.0367642 0.0367642
23.745 -14.164 -14.164 -0.047063 -0.047063
23.75 -13.9768 -13.9768 -0.0730021 -0.0730021
23.755 -13.8378 -13.8378 -0.170871 -0.170871
23.76 -15.2706 -15.2706 -0.193159 -0.193159
23.765 -14.3718 -14.3718 -0.0913239 -0.0913239
23.77 -14.1289 -14.1289 0.00830165 0.00830165
23.775 -15.4803 -15.4803 0.120164 0.120164
23.78 -14.528 -14.528 0.184571 0.184571
23.785 -14.2404 -14.2404 0.217518 0.217518
23.79 -14.0338 -14.0338 0.279194 0.279194
23.795 -13.8806 -13.8806 0.225377 0.225377
23.8 -12.241 -12.241 0.196092 0.196092
23.805 -12.9836 -12.9836 0.167725 0.167725
23.81 -13.1189 -13.1189 0.0967795 0.0967795
23.815 -14.7459 -14.7459 -0.0227306 -0.0227306
23.82 -13.9943 -13.9943 -0.0430461 -0.0430461
23.825 -13.8528 -13.8528 -0.0428336 -0.0428336
23.83 -13.7528 -13.7528 -0.0572179 -0.0572179
23.835 -13.6764 -13.6764 0.0610169 0.0610169
23.84 -15.1554 -15.1554 0.107074 0.107074
23.845 -14.2899 -14.2899 0.189133 0.189133
23.85 -14.0712 -14.0712 0.248284 0.248284
23.855 -12.3782 -12.3782 0.314844 0.314844
23.86 -13.0876 -13.0876 0.288558 0.288558
23.865 -13.193 -13.193 0.226042 0.226042
23.87 -13.2728 -13.2728 0.144398 0.144398
23.875 -13.3282 -13.3282 0.0754057 0.0754057
23.88 -13.3716 -13.3716 -0.011048 -0.011048
23.885 -13.4005 -13.4005 -0.0179538 -0.0179538
23.89 -13.4246 -13.4246 -0.0506382 -0.0506382
23.895 -13.4395 -13.4395 -0.0273481 -0.0273481
23.9 -13.4533 -13.4533 -0.0353334 -0.0353334
23.905 -13.4607 -13.4607 0.0530232 0.0530232
23.91 -11.9379 -11.9379 0.132353 0.132353
23.915 -12.7658 -12.7658 0.182608 0.182608
23.92 -12.9631 -12.9631 0.186877 0.186877
23.925 -13.1042 -13.1042 0.115892 0.115892
23.93 -13.21 -13.21 0.0978035 0.0978035
23.935 -11.7532 -11.7532 0.0896755 0.0896755
23.94 -11.1037 -11.1037 0.06675 0.06675
23.945 -12.159 -12.159 0.0989679 0.0989679
23.95 -12.5219 -12.5219 0.112304 0.112304
23.955 -12.7836 -12.7836 0.138249 0.138249
23.96 -12.9773 -12.9773 0.170257 0.170257
23.965 -11.5845 -11.5845 0.242887 0.242887
23.97 -12.5128 -12.5128 0.258953 0.258953
23.975 -12.7776 -12.7776 0.253055 0.253055
23.98 -12.9735 -12.9735 0.188337 0.188337
23.985 -13.1135 -13.1135 0.172369 0.172369
23.99 -13.2185 -13.2185 0.110832 0.110832
23.995 -11.7612 -11.7612 0.0256775 0.0256775
24 -12.6424 -12.6424 -0.0156246 -0.0156246
24.005 -12.8729 -12.8729 -0.018095 -0.018095
24.01 -13.0438 -13.0438 0.0322012 0.0322012
24.015 -13.1657 -13.1657 0.0987977 0.0987977
24.02 -11.7263 -11.7263 0.122976 0.122976
24.025 -11.0838 -11.0838 0.21836 0.21836
24.03 -12.1498 -12.1498 0.308104 0.308104
24.035 -12.5149 -12.5149 0.34763 0.34763
24.04 -12.7839 -12.7839 0.299134 0.299134
24.045 -12.9772 -12.9772 0.234763 0.234763
24.05 -11.5899 -11.5899 0.148075 0.148075
24.055 -10.9853 -10.9853 0.0348536 0.0348536
24.06 -12.0789 -12.0789 -0.0429374 -0.0429374
24.065 -10.933 -10.933 -0.084545 -0.084545
24.07 -12.0411 -12.0411 -0.0672191 -0.0672191
24.075 -10.9057 -10.9057 -0.0531088 -0.0531088
24.08 -10.4903 -10.4903 0.0157317 0.0157317
24.085 -10.185 -10.185 0.11756 0.11756
24.09 -11.4966 -11.4966 0.179345 0.179345
24.095 -10.5096 -10.5096 0.272218 0.272218
24.1 -11.7333 -11.7333 0.308768 0.308768
24.105 -10.6823 -10.6823 0.304901 0.304901
24.11 -10.3283 -10.3283 0.212541 0.212541
24.115 -10.0677 -10.0677 0.159837 0.159837
24.12 -11.412 -11.412 0.0830892 0.0830892
24.125 -10.4486 -10.4486 -0.00765954 -0.00765954
24.13 -10.1586 -10.1586 0.0279013 0.0279013
24.135 -9.94458 -9.94458 -0.0426224 -0.0426224
24.14 -9.79163 -9.79163 -0.0490044 -0.0490044
24.145 -9.67744 -9.67744 0.0229898 0.0229898
24.15 -11.1283 -11.1283 0.0381962 0.0381962
24.155 -10.2427 -10.2427 0.105342 0.105342
24.16 -11.5404 -11.5404 0.138576 0.138576
24.165 -10.5432 -10.5432 0.158736 0.158736
24.17 -10.2285 -10.2285 0.267942 0.267942
24.175 -9.99644 -9.99644 0.221181 0.221181
24.18 -9.83035 -9.83035 0.208595 0.208595
24.185 -9.70663 -9.70663 0.198108 0.198108
24.19 -9.61947 -9.61947 0.168318 0.168318
24.195 -9.55322 -9.55322 0.183453 0.183453
24.2 -9.50794 -9.50794 0.153448 0.153448
24.205 -9.4722 -9.4722 0.163356 0.163356
24.21 -9.44883 -9.44883 0.206915 0.206915
24.215 -9.42856 -9.42856 0.215107 0.215107
24.22 -9.41692 -9.41692 0.191186 0.191186
24.225 -10.9369 -10.9369 0.145692 0.145692
24.23 -10.1072 -10.1072 0.143499 0.143499
24.235 -9.90879 -9.90879 0.113026 0.113026
24.24 -9.76725 -9.76725 0.0488281 0.0488281
24.245 -9.66136 -9.66136 0.0667169 0.0667169
24.25 -9.58721 -9.58721 0.0993792 0.0993792
24.255 -7.99925 -7.99925 0.0970156 0.0970156
24.26 -8.78536 -8.78536 0.175269 0.175269
24.265 -8.94645 -8.94645 0.177938 0.177938
24.27 -9.06682 -9.06682 0.289136 0.289136
24.275 -9.1517 -9.1517 0.311227 0.311227
24.28 -9.21653 -9.21653 0.307345 0.307345
24.285 -9.261 -9.261 0.26858 0.26858
24.29 -9.29639 -9.29639 0.183306 0.183306
24.295 -9.31936 -9.31936 0.163199 0.163199
24.3 -9.33911 -9.33911 0.0772926 0.0772926
24.305 -9.351 -9.351 0.0180168 0.0180168
24.31 -9.36312 -9.36312 0.0389984 0.0389984
24.315 -9.36907 -9.36907 0.082771 0.082771
24.32 -7.84524 -7.84524 0.095032 0.095032
24.325 -8.67223 -8.67223 0.0713101 0.0713101
24.33 -8.86886 -8.86886 0.131928 0.131928
24.335 -9.00937 -9.00937 0.138901 0.138901
24.34 -9.1147 -9.1147 0.126604 0.126604
24.345 -9.18866 -9.18866 0.14238 0.14238
24.35 -9.24553 -9.24553 0.159526 0.159526
24.355 -9.28419 -9.28419 0.159695 0.159695
24.36 -9.31533 -9.31533 0.128091 0.128091
24.365 -9.33525 -9.33525 0.135404 0.135404
24.37 -10.8839 -10.8839 0.163464 0.163464
24.375 -10.0694 -10.0694 0.174323 0.174323
24.38 -9.88784 -9.88784 0.104241 0.104241
24.385 -9.75281 -9.75281 0.127008 0.127008
24.39 -9.65741 -9.65741 0.135689 0.135689
24.395 -9.58514 -9.58514 0.126342 0.126342
24.4 -11.0666 -11.0666 0.0933669 0.0933669
24.405 -10.2032 -10.2032 0.0533388 0.0533388
24.41 -9.98603 -9.98603 0.0901036 0.0901036
24.415 -11.3562 -11.3562 0.121269 0.121269
24.42 -10.4174 -10.4174 0.217518 0.217518
24.425 -10.1396 -10.1396 0.194508 0.194508
24.43 -11.4712 -11.4712 0.254086 0.254086
24.435 -10.4988 -10.4988 0.222435 0.222435
24.44 -10.2021 -10.2021 0.268002 0.268002
24.445 -11.5143 -11.5143 0.278163 0.278163
24.45 -10.5334 -10.5334 0.294536 0.294536
24.455 -10.2248 -10.2248 0.243328 0.243328
24.46 -10.003 -10.003 0.181921 0.181921
24.465 -9.83861 -9.83861 0.103881 0.103881
24.47 -9.72187 -9.72187 0.0628847 0.0628847
24.475 -11.1652 -11.1652 0.00131649 0.00131649
24.48 -10.2798 -10.2798 -0.0105549 -0.0105549
24.485 -10.0407 -10.0407 0.0131898 0.0131898
24.49 -9.86959 -9.86959 0.0443989 0.0443989
24.495 -9.74214 -9.74214 0.120533 0.120533
24.5 -9.65229 -9.65229 0.180953 0.180953
24.505 -9.58408 -9.58408 0.280901 0.280901
24.51 -9.53735 -9.53735 0.30149 0.30149
24.515 -9.50053 -9.50053 0.320863 0.320863
24.52 -9.47671 -9.47671 0.27803 0.27803
24.525 -9.45658 -9.45658 0.177408 0.177408
24.53 -9.44492 -9.44492 0.0775617 0.0775617
24.535 -10.9648 -10.9648 0.0364316 0.0364316
24.54 -10.1351 -10.1351 0.00410435 0.00410435
24.545 -9.93669 -9.93669 -0.0644741 -0.0644741
24.55 -9.79514 -9.79514 -0.0981146 -0.0981146
24.555 -9.68927 -9.68927 -0.1102 -0.1102
24.56 -9.61507 -9.61507 -0.0484056 -0.0484056
24.565 -9.55828 -9.55828 0.0409582 0.0409582
24.57 -9.5199 -9.5199 0.115546 0.115546
24.575 -9.48919 -9.48919 0.215959 0.215959
24.58 -9.4698 -9.4698 0.21754 0.21754
24.585 -9.45289 -9.45289 0.202481 0.202481
24.59 -9.44356 -9.44356 0.121272 0.121272
24.595 -9.43399 -9.43399 0.0646989 0.0646989
24.6 -10.9611 -10.9611 -0.034766 -0.034766
24.605 -10.131 -10.131 -0.108911 -0.108911
24.61 -9.93807 -9.93807 -0.12797 -0.12797
24.615 -9.79472 -9.79472 -0.161404 -0.161404
24.62 -8.16214 -8.16214 -0.152839 -0.152839
24.625 -8.90991 -8.90991 -0.113386 -0.113386
24.63 -7.51776 -7.51776 -0.0852678 -0.0852678
24.635 -8.44067 -8.44067 0.018482 0.018482
24.64 -8.70719 -8.70719 0.0585902 0.0585902
24.645 -8.8986 -8.8986 0.139865 0.139865
24.65 -9.041 -9.041 0.195251 0.195251
24.655 -9.14197 -9.14197 0.161254 0.161254
24.66 -9.2185 -9.2185 0.130172 0.130172
24.665 -7.74062 -7.74062 0.0225552 0.0225552
24.67 -8.60652 -8.60652 0.00799917 0.00799917
24.675 -8.82586 -8.82586 -0.0443206 -0.0443206
24.68 -8.98862 -8.98862 0.00890632 0.00890632
24.685 -9.10441 -9.10441 -0.0598621 -0.0598621
24.69 -9.19172 -9.19172 -0.0135134 -0.0135134
24.695 -7.72145 -7.72145 0.0816978 0.0816978
24.7 -8.59321 -8.59321 0.128506 0.128506
24.705 -8.81675 -8.81675 0.145806 0.145806
24.71 -8.98258 -8.98258 0.0289791 0.0289791
24.715 -9.10061 -9.10061 0.0187016 0.0187016
24.72 -9.18954 -9.18954 -0.0265249 -0.0265249
24.725 -9.25161 -9.25161 -0.0478593 -0.0478593
24.73 -7.76865 -7.76865 -0.0181065 -0.0181065
24.735 -8.62542 -8.62542 -0.100984 -0.100984
24.74 -8.84378 -8.84378 -0.030673 -0.030673
24.745 -9.00008 -9.00008 -0.0780879 -0.0780879
24.75 -7.5858 -7.5858 0.0139443 0.0139443
24.755 -8.4926 -8.4926 0.0502354 0.0502354
24.76 -8.74708 -8.74708 0.102092 0.102092
24.765 -8.93012 -8.93012 0.133196 0.133196
24.77 -9.06632 -9.06632 0.040199 0.040199
24.775 -9.16281 -9.16281 0.0566897 0.0566897
24.78 -7.70493 -7.70493 -0.00156766 -0.00156766
24.785 -8.57998 -8.57998 -0.0653279 -0.0653279
24.79 -8.81165 -8.81165 -0.0549301 -0.0549301
24.795 -7.4465 -7.4465 -0.105655 -0.105655
24.8 -8.39485 -8.39485 -0.065051 -0.065051
24.805 -8.67417 -8.67417 -0.0884901 -0.0884901
24.81 -8.88062 -8.88062 -0.0040195 -0.0040195
24.815 -7.49711 -7.49711 -0.00410195 -0.00410195
24.82 -8.43209 -8.43209 0.0926029 0.0926029
24.825 -8.70168 -8.70168 0.136336 0.136336
24.83 -7.36993 -7.36993 0.117878 0.117878
24.835 -8.33685 -8.33685 0.160323 0.160323
24.84 -8.63546 -8.63546 0.0307384 0.0307384
24.845 -8.8502 -8.8502 0.0201181 0.0201181
24.85 -9.00964 -9.00964 -0.0306084 -0.0306084
24.855 -9.12301 -9.12301 -0.101717 -0.101717
24.86 -9.20858 -9.20858 -0.075629 -0.075629
24.865 -9.26816 -9.26816 -0.0639826 -0.0639826
24.87 -9.31454 -9.31454 0.0246588 0.0246588
24.875 -9.34557 -9.34557 -0.011694 -0.011694
24.88 -7.83999 -7.83999 0.0584818 0.0584818
24.885 -7.14916 -7.14916 0.0240614 0.0240614
24.89 -8.17999 -8.17999 0.035183 0.035183
24.895 -6.98821 -6.98821 0.113119 0.113119
24.9 -6.53175 -6.53175 0.00891188 0.00891188
24.905 -7.72754 -7.72754 0.11059 0.11059
24.91 -8.19286 -8.19286 0.0617409 0.0617409
24.915 -6.99791 -6.99791 0.076323 0.076323
24.92 -8.07027 -8.07027 0.0883194 0.0883194
24.925 -8.43993 -8.43993 0.110132 0.110132
24.93 -7.18107 -7.18107 0.124836 0.124836
24.935 -6.66996 -6.66996 0.0906161 0.0906161
24.94 -7.83168 -7.83168 0.11728 0.11728
24.945 -6.7353 -6.7353 0.0539869 0.0539869
24.95 -6.34832 -6.34832 0.0716202 0.0716202
24.955 -4.5324 -4.5324 0.00180422 0.00180422
24.96 -3.62125 -3.62125 -0.0461423 -0.0461423
24.965 -4.48574 -4.48574 -0.0503954 -0.0503954
24.97 -4.70965 -4.70965 -0.0873635 -0.0873635
24.975 -4.86992 -4.86992 -0.00204477 -0.00204477
24.98 -6.52077 -6.52077 0.0101554 0.0101554
24.985 -5.78071 -5.78071 0.0665161 0.0665161
24.99 -5.65329 -5.65329 0.0996572 0.0996572
24.995 -5.55764 -5.55764 0.102983 0.102983
25 -3.95978 -3.95978 0.127317 0.127317
25.005 -4.73277 -4.73277 0.11942 0.11942
25.01 -4.89004 -4.89004 0.103941 0.103941
25.015 -3.4706 -3.4706 0.00810476 0.00810476
25.02 -4.37943 -4.37943 -0.0523429 -0.0523429
25.025 -4.62985 -4.62985 -0.0625671 -0.0625671
25.03 -4.81522 -4.81522 -0.148329 -0.148329
25.035 -3.41626 -3.41626 -0.083253 -0.083253
25.04 -2.80888 -2.80888 -0.0704114 -0.0704114
25.045 -3.89463 -3.89463 0.0257035 0.0257035
25.05 -4.27976 -4.27976 0.0919078 0.0919078
25.055 -4.55748 -4.55748 0.182937 0.182937
25.06 -4.76273 -4.76273 0.242699 0.242699
25.065 -4.90941 -4.90941 0.222131 0.222131
25.07 -5.01922 -5.01922 0.233112 0.233112
25.075 -3.56522 -3.56522 0.147249 0.147249
25.08 -4.44884 -4.44884 0.119681 0.119681
25.085 -4.68094 -4.68094 0.0467699 0.0467699
25.09 -4.85294 -4.85294 -0.0360622 -0.0360622
25.095 -4.97542 -4.97542 -0.0411481 -0.0411481
25.1 -3.53644 -3.53644 -0.0183605 -0.0183605
25.105 -4.42519 -4.42519 0.0204871 0.0204871
25.11 -4.6668 -4.6668 0.0392721 0.0392721
25.115 -3.30881 -3.30881 0.11048 0.11048
25.12 -2.73126 -2.73126 0.0979218 0.0979218
25.125 -2.30757 -2.30757 0.0757948 0.0757948
25.13 -3.53357 -3.53357 0.075699 0.075699
25.135 -4.01432 -4.01432 -0.0408865 -0.0408865
25.14 -2.83653 -2.83653 0.0175173 0.0175173
25.145 -2.38435 -2.38435 -0.0467348 -0.0467348
25.15 -2.05792 -2.05792 -0.0403314 -0.0403314
25.155 -1.81714 -1.81714 -0.0597066 -0.0597066
25.16 -1.6447 -1.6447 -0.0618268 -0.0618268
25.165 -1.51615 -1.51615 0.0300845 0.0300845
25.17 -1.42543 -1.42543 0.0819495 0.0819495
25.175 0.174749 0.174749 0.1511 0.1511
25.18 -0.602388 -0.602388 0.123979 0.123979
25.185 -0.756765 -0.756765 0.110923 0.110923
25.19 -2.40332 -2.40332 0.0699806 0.0699806
25.195 -3.19116 -3.19116 0.0509292 0.0509292
25.2 -2.23692 -2.23692 0.00201368 0.00201368
25.205 -1.94763 -1.94763 -0.0445452 -0.0445452
25.21 -1.73981 -1.73981 0.000875145 0.000875145
25.215 -1.58549 -1.58549 0.0451314 0.0451314
25.22 -1.47601 -1.47601 0.0619882 0.0619882
25.225 0.138423 0.138423 0.116112 0.116112
25.23 -0.62906 -0.62906 0.115773 0.115773
25.235 -0.776261 -0.776261 0.156564 0.156564
25.24 -0.886443 -0.886443 0.176905 0.176905
25.245 -2.49492 -2.49492 0.167401 0.167401
25.25 -1.72974 -1.72974 0.157856 0.157856
25.255 -1.57816 -1.57816 0.0702245 0.0702245
25.26 -1.4707 -1.4707 0.0223891 0.0223891
25.265 -2.92064 -2.92064 0.00437786 0.00437786
25.27 -3.57104 -3.57104 0.0448384 0.0448384
25.275 -2.51086 -2.51086 0.00795396 0.00795396
25.28 -2.15027 -2.15027 0.0104606 0.0104606
25.285 -1.88463 -1.88463 0.0200298 0.0200298
25.29 -1.69407 -1.69407 0.0103489 0.0103489
25.295 -1.55227 -1.55227 0.0716805 0.0716805
25.3 -1.45194 -1.45194 0.0881142 0.0881142
25.305 -1.37587 -1.37587 0.152736 0.152736
25.31 -1.32344 -1.32344 0.182467 0.182467
25.315 -2.81344 -2.81344 0.204825 0.204825
25.32 -3.49309 -3.49309 0.220031 0.220031
25.325 -2.4542 -2.4542 0.19579 0.19579
25.33 -2.10911 -2.10911 0.159032 0.159032
25.335 -1.85474 -1.85474 0.142956 0.142956
25.34 -1.67241 -1.67241 0.129019 0.129019
25.345 -1.53663 -1.53663 0.105197 0.105197
25.35 -1.44064 -1.44064 0.0988862 0.0988862
25.355 -1.3678 -1.3678 0.082659 0.082659
25.36 0.213477 0.213477 0.0575054 0.0575054
25.365 0.959647 0.959647 0.0406402 0.0406402
25.37 1.50031 1.50031 0.0381369 0.0381369
25.375 1.89721 1.89721 0.0976539 0.0976539
25.38 3.71453 3.71453 0.124012 0.124012
25.385 3.10159 3.10159 0.12513 0.12513
25.39 3.06093 3.06093 0.111708 0.111708
25.395 3.03435 3.03435 0.141802 0.141802
25.4 3.01209 3.01209 0.143507 0.143507
25.405 2.99886 2.99886 0.147291 0.147291
25.41 2.98632 2.98632 0.0893583 0.0893583
25.415 2.98022 2.98022 -0.00121267 -0.00121267
25.42 2.97283 2.97283 -0.0722075 -0.0722075
25.425 2.97048 2.97048 -0.0947574 -0.0947574
25.43 2.96585 2.96585 -0.112815 -0.112815
25.435 4.49665 4.49665 -0.11836 -0.11836
25.44 5.20013 5.20013 -0.100327 -0.100327
25.445 4.18457 4.18457 -0.0818262 -0.0818262
25.45 3.85061 3.85061 0.0138333 0.0138333
25.455 3.61035 3.61035 0.0831551 0.0831551
25.46 3.43243 3.43243 0.197644 0.197644
25.465 3.3058 3.3058 0.212012 0.212012
25.47 3.21064 3.21064 0.24796 0.24796
25.475 1.61318 1.61318 0.2033 0.2033
25.48 2.38643 2.38643 0.153477 0.153477
25.485 2.54398 2.54398 0.149972 0.149972
25.49 2.65585 2.65585 0.0735603 0.0735603
25.495 2.74035 2.74035 0.0229336 0.0229336
25.5 2.799 2.799 -0.0287216 -0.0287216
25.505 2.84472 2.84472 -0.0187846 -0.0187846
25.51 2.87511 2.87511 -0.0294327 -0.0294327
25.515 2.90029 2.90029 0.0282662 0.0282662
25.52 2.91569 2.91569 0.042867 0.042867
25.525 2.92994 2.92994 0.0796308 0.0796308
25.53 2.93741 2.93741 0.13969 0.13969
25.535 1.41475 1.41475 0.153434 0.153434
25.54 2.24244 2.24244 0.174221 0.174221
25.545 2.43965 2.43965 0.131251 0.131251
25.55 2.58039 2.58039 0.088167 0.088167
25.555 2.68595 2.68595 0.0646322 0.0646322
25.56 2.75992 2.75992 0.00923973 0.00923973
25.565 2.81684 2.81684 0.0291582 0.0291582
25.57 2.85539 2.85539 0.049362 0.049362
25.575 2.8865 2.8865 0.0969436 0.0969436
25.58 2.90624 2.90624 0.12362 0.12362
25.585 2.92364 2.92364 0.143314 0.143314
25.59 2.9328 2.9328 0.139068 0.139068
25.595 1.41209 1.41209 0.145639 0.145639
25.6 2.2411 2.2411 0.137033 0.137033
25.605 2.43926 2.43926 0.119706 0.119706
25.61 2.58067 2.58067 0.0751781 0.0751781
25.615 2.68672 2.68672 0.0496384 0.0496384
25.62 2.76108 2.76108 0.0335056 0.0335056
25.625 2.81826 2.81826 0.0460032 0.0460032
25.63 2.857 2.857 -0.0410527 -0.0410527
25.635 2.88823 2.88823 0.0111979 0.0111979
25.64 2.90807 2.90807 0.0158202 0.0158202
25.645 2.92554 2.92554 0.0102194 0.0102194
25.65 2.93536 2.93536 0.0212416 0.0212416
25.655 1.4144 1.4144 0.0460566 0.0460566
25.66 0.712205 0.712205 0.0623904 0.0623904
25.665 1.73475 1.73475 0.0137485 0.0137485
25.67 2.068 2.068 0.0269086 0.0269086
25.675 2.31375 2.31375 -0.00804673 -0.00804673
25.68 2.48988 2.48988 -0.0226651 -0.0226651
25.685 2.6218 2.6218 -0.00795284 -0.00795284
25.69 4.24537 4.24537 -0.0211121 -0.0211121
25.695 3.49141 3.49141 -0.00447024 -0.00447024
25.7 3.34808 3.34808 -0.0263685 -0.0263685
25.705 3.24665 3.24665 -0.00760455 -0.00760455
25.71 3.16985 3.16985 0.0195591 0.0195591
25.715 3.11693 3.11693 0.0479011 0.0479011
25.72 3.07545 3.07545 0.0655861 0.0655861
25.725 3.04828 3.04828 0.0510861 0.0510861
25.73 3.02554 3.02554 0.087701 0.087701
25.735 3.012 3.012 0.0323813 0.0323813
25.74 2.99923 2.99923 0.0185366 0.0185366
25.745 2.99293 2.99293 -0.0325603 -0.0325603
25.75 4.51657 4.51657 -0.0519855 -0.0519855
25.755 5.22082 5.22082 -0.0650727 -0.0650727
25.76 4.19985 4.19985 -0.02084 -0.02084
25.765 3.86791 3.86791 0.0121323 0.0121323
25.77 3.62317 3.62317 0.0277037 0.0277037
25.775 3.44792 3.44792 0.0285673 0.0285673
25.78 3.31732 3.31732 0.0894725 0.0894725
25.785 3.22521 3.22521 0.131567 0.131567
25.79 4.6863 4.6863 0.168064 0.168064
25.795 3.81387 3.81387 0.15154 0.15154
25.8 3.58414 3.58414 0.133745 0.133745
25.805 3.41983 3.41983 0.0899096 0.0899096
25.81 3.29724 3.29724 0.0683322 0.0683322
25.815 3.21095 3.21095 -0.0204966 -0.0204966
25.82 4.67628 4.67628 -0.0648034 -0.0648034
25.825 5.33809 5.33809 -0.147307 -0.147307
25.83 5.81731 5.81731 -0.137768 -0.137768
25.835 6.1695 6.1695 -0.133626 -0.133626
25.84 4.89206 4.89206 -0.0698741 -0.0698741
25.845 4.37328 4.37328 0.00173031 0.00173031
25.85 3.99245 3.99245 0.0956303 0.0956303
25.855 5.24916 5.24916 0.178486 0.178486
25.86 5.753 5.753 0.272604 0.272604
25.865 6.12313 6.12313 0.280952 0.280952
25.87 4.85878 4.85878 0.239363 0.239363
25.875 4.34949 4.34949 0.186088 0.186088
25.88 3.97558 3.97558 0.049045 0.049045
25.885 3.70619 3.70619 -0.0461327 -0.0461327
25.89 5.03815 5.03815 -0.135152 -0.135152
25.895 4.07166 4.07166 -0.220725 -0.220725
25.9 3.77345 3.77345 -0.231628 -0.231628
25.905 3.55922 3.55922 -0.148725 -0.148725
